title,url,price
Tesco Mushroom Pasta Sauce 500G,/groceries/en-IE/products/257745197,€0.80
L'or Lungo Pod 20 Pack 104Gm,/groceries/en-IE/products/301299272,€6.85
Tnnc Party Mix 110G,/groceries/en-IE/products/309486700,€1.45
Tesco Finest Tomato & Chilli Pasta Sauce 340G,/groceries/en-IE/products/260504542,€2.20
Heinz Tomato Ketchup 50% Less Salt & Sugar 880G,/groceries/en-IE/products/298011813,€4.49
Tesco Taco Sauce 435G,/groceries/en-IE/products/297616170,€1.50
Tilda Steamed Wholegrain & Wild Basmati Rice 250G,/groceries/en-IE/products/289863993,€2.60
Mc Donnells Supernoodle Chicken 4 Pack 85G,/groceries/en-IE/products/289863428,€4.69
Tesco Hot Paprika 45G,/groceries/en-IE/products/289081529,€0.75
Schwartz Paprika Smoked 40G,/groceries/en-IE/products/268589451,€3.05
Tesco Garlic Mayonnaise 425G,/groceries/en-IE/products/305952719,€1.50
Green Giant Organic Sweet Sweetcorn Salt Free 150G,/groceries/en-IE/products/281679319,€1.25
Tesco Instant Oats Porridge Pot Berry & Cherry 55G,/groceries/en-IE/products/292991393,€0.75
Batchelors No Added Sugar Bak Beans 420G,/groceries/en-IE/products/250866243,€1.25
Cadbury Dairy Milk Salted Caramel Nibbles Chocolate Bag 120G,/groceries/en-IE/products/313738484,€2.50
Bunalun Organic Chocolate Rice Cakes 100G,/groceries/en-IE/products/250167903,€2.30
Canderel Granular Sweetener 75G,/groceries/en-IE/products/259321649,€3.15
Tesco Italian Cherry Tomatoes 400G,/groceries/en-IE/products/300535513,€2.00
Blue Dragon Fine Egg Noodles 300G,/groceries/en-IE/products/272854241,€1.99
Tesco Ingredient Lime Juice 250Ml,/groceries/en-IE/products/260300777,€1.35
Tesco Pitted Green Olives In Brine 340G,/groceries/en-IE/products/258251520,€1.00
Nairns Gluten Free Chocolate Chip Biscuits 160G,/groceries/en-IE/products/282012007,€3.49
Old El Paso Original Cheesy Baked Nacho Kit 505G,/groceries/en-IE/products/303850307,€4.49
Knorr Pastaria Pasta Parmesan 163G,/groceries/en-IE/products/312567480,€2.99
Knorr Quick Soup Golden Vegetable 3X64ml,/groceries/en-IE/products/296289959,€1.65
Tesco Mackerel Fillets In Tomato 125G,/groceries/en-IE/products/258574702,€1.00
Kelkin Microwave Popcorn 3 For 2 Pack,/groceries/en-IE/products/256589832,€2.99
Hellmann's Real Mayonnaise 600G Jar,/groceries/en-IE/products/254884595,€4.69
Tesco Tortilla Chips Lightly Salted 175G,/groceries/en-IE/products/273261900,€1.75
M&M's Peanut Milk Chocolate Bag 125G,/groceries/en-IE/products/303667657,€3.25
Koka Stir Fried Noodles 85G,/groceries/en-IE/products/260201946,€1.19
Weetabix Chocolate Cereal 540G (24Pk),/groceries/en-IE/products/267210383,€4.29
Bunalun Organic Yoghurt Rice Cake 100G,/groceries/en-IE/products/257538811,€2.65
Knorr Spaghetti Bolognese 47G,/groceries/en-IE/products/271090045,€1.59
Chef Reduced Sugar & Salt Ketchup 470G,/groceries/en-IE/products/292484705,€3.29
John West Tuna With A Twist Tomato And Herb Pouch 85G,/groceries/en-IE/products/252424049,€2.49
Knorr Quick Soup Chicken Noodle 3X64ml,/groceries/en-IE/products/296290041,€1.65
Epicure Pure Canadian Maple Syrup 330G,/groceries/en-IE/products/290369235,€7.69
Doves Farm Gluten Free Plain Flour 1Kg,/groceries/en-IE/products/250304402,€2.45
Weetabix Oatibix Flakes Cereal 550G,/groceries/en-IE/products/261986222,€4.69
Tesco Olive Oil & Sea Salt Croutons 100G,/groceries/en-IE/products/264880630,€0.99
Flahavan's High Protein Porridge Pot Vanilla 45G,/groceries/en-IE/products/310177702,€1.39
Mega Munchers Toffee Popcorn 150G+33% Extra Free,/groceries/en-IE/products/251726039,€2.09
Frontier Foods Roasted Peppers 340G,/groceries/en-IE/products/301776623,€2.59
Walkers Sensations Thai Sweet Chilli Crisps 5X25g,/groceries/en-IE/products/305827892,€2.99
Tuc Mini Sour Cream And Onion 100G,/groceries/en-IE/products/301636974,€2.19
Tesco Mini Plain Naan 4Pack 188G,/groceries/en-IE/products/300344877,€1.50
Hellmann's Light Squeezy Mayonnaise 750Ml,/groceries/en-IE/products/266573328,€5.09
Kuhne Gherkin Slices 330G,/groceries/en-IE/products/310129023,€3.29
Chivers Strawberry Low Sugar Jelly 115G,/groceries/en-IE/products/282721280,€0.85
"Flahavans Quick Oats App, Raisen And Cinnamon Porridge 400G",/groceries/en-IE/products/276977262,€3.79
Mama Vermicelli Noodles 225G,/groceries/en-IE/products/272673304,€2.30
Gold Blend Teabags 80'S 250G,/groceries/en-IE/products/264123197,€3.69
Haribo Happy Cola 160G,/groceries/en-IE/products/306946426,€1.95
Colman's Tartare Sauce 144G,/groceries/en-IE/products/296186885,€1.75
Kallo Organic Chicken Stock Cubes 66G,/groceries/en-IE/products/252389067,€2.15
Mcvities Penguin Milk Chocolate Biscuit 8 Pack 196.8G,/groceries/en-IE/products/289205552,€2.59
Heinz Baked Beans In Tomato Sauce 200G,/groceries/en-IE/products/250993529,€1.25
Jacobs Medium Tapas Crackers Roasted Tmtoe &Basil105g,/groceries/en-IE/products/290193603,€1.99
Cadbury Chocolate Eclairs 166G,/groceries/en-IE/products/289149439,€2.69
Haribo Jelly Babies 160G,/groceries/en-IE/products/311420459,€2.20
Odonnells Furrow Crinkle Cut Cider Vinegar And S/Slt125g,/groceries/en-IE/products/309456886,€2.90
Mc Donnells Gluten Free Curry Sauce 50G Sachet,/groceries/en-IE/products/303143995,€1.89
Nature Valley Sweet & Salty Dark Chocolate With Nuts 120G,/groceries/en-IE/products/304792132,€2.99
Kenco Millicano Americano Instant Coffee 100G,/groceries/en-IE/products/268172402,€9.65
Barny Milk Kids Sponge Bear 5 Pack 125G,/groceries/en-IE/products/305983613,€2.20
Belvita Golden Oats Biscuits 225G,/groceries/en-IE/products/297544719,€3.00
Blue Dragon Sweet & Sour Stir Fry Sauce 120G,/groceries/en-IE/products/295871732,€1.15
Go Tan Sweet Chilli Sauce Original 640Ml,/groceries/en-IE/products/309190911,€3.80
Heinz Saucy Mayonnaise Ketchup Sauce 425G,/groceries/en-IE/products/304408612,€4.60
Werther's Original Butter Candies 135G,/groceries/en-IE/products/266403370,€1.10
The Nat/Confco Dino Mix 110G,/groceries/en-IE/products/311437797,€1.45
Nature Valley Crunch Canadian M/Syrp 10 Pack 420G,/groceries/en-IE/products/308487643,€6.00
Tesco Petit Pois & Baby Carrots 340G Jar,/groceries/en-IE/products/259453182,€0.75
Barilla Basilico Pasta Sauce 400G,/groceries/en-IE/products/287041379,€3.09
Stockwell & Co Honey 340G,/groceries/en-IE/products/300257829,€1.25
Ballymaloe Pickled Beetroot 425G,/groceries/en-IE/products/289838422,€3.25
Tesco Sesame Seeds 300G,/groceries/en-IE/products/260259682,€1.65
Tesco Mackerel Fillets In Brine 125G,/groceries/en-IE/products/258574760,€1.15
Tesco Chinese 5 Spice 34G,/groceries/en-IE/products/251620642,€1.10
Abbey Farm Raspberry Jam 340G,/groceries/en-IE/products/265977326,€2.00
Tesco Finest Red Onion Chutney 220G,/groceries/en-IE/products/311256861,€2.49
Mc Donnells Curry Sauce Medium 82G,/groceries/en-IE/products/250796953,€1.89
Haribo Maoam Pinballs 140G (R),/groceries/en-IE/products/302225854,€0.99
Airwaves Menthol & Eucalyptus Gum Bottle 46 Pieces,/groceries/en-IE/products/276578694,€2.85
Frontier Foods Tahini 270G,/groceries/en-IE/products/301776548,€3.49
Erin Condensed Cream Mushroom Soup 400G,/groceries/en-IE/products/259683698,€2.35
Mars Milky Way 15 Fun Size Chocolate Bars Multipack 15 X 16.7g,/groceries/en-IE/products/311678851,€4.49
Kikkoman Tamari Gluten Free Soy Sauce 250Ml,/groceries/en-IE/products/276783813,€3.19
Nestle Cookie Crisp Cereal 500G,/groceries/en-IE/products/299668800,€4.40
Chivers Strawberry Jelly 125G,/groceries/en-IE/products/282721049,€0.85
Stockwell & Co 24 Wheat Biscuits 432G,/groceries/en-IE/products/300455629,€1.55
Alpro Vanilla Soya Dessert 4 X 125G,/groceries/en-IE/products/252955739,€3.00
Nestle Box Bowls Cereal 6 Pack 210G,/groceries/en-IE/products/303434305,€2.79
Ben's Original Boil In Bag Wholegrain Rice 4 Pack 500G,/groceries/en-IE/products/309189793,€3.50
Keoghs Multipack Dubliner Irish C And O 180G,/groceries/en-IE/products/292358308,€3.99
Kp Original Salted Peanuts 250G,/groceries/en-IE/products/299577245,€3.90
Sunmaid Raisin Snacks 250G,/groceries/en-IE/products/254930086,€3.99
Tesco Chicken Seasoning 55G,/groceries/en-IE/products/296921610,€0.99
Tesco Farmhouse Chicken Soup 60G,/groceries/en-IE/products/252877751,€0.75
Ben's Original Spicy Mexican Microwave Rice 250G,/groceries/en-IE/products/309204809,€2.29
Tuc Sweet Chilli Flavour Crackers 100G,/groceries/en-IE/products/307134055,€1.89
Pukka Organic 3 Mint Tea 20'S 32G,/groceries/en-IE/products/264767068,€3.55
Tesco Sour Cream & Chive Combo Mix 150G,/groceries/en-IE/products/297348923,€1.00
Batchelors Mushy Peas 225G 3 Pack,/groceries/en-IE/products/264091740,€2.99
Don Carlos Capers +33% Extra Free,/groceries/en-IE/products/258015017,€2.25
Tabasco Sriracha Sauce 256Ml,/groceries/en-IE/products/305986587,€3.49
Nutella Biscuits 20 Pieces 276G,/groceries/en-IE/products/308098775,€3.50
Tesco Onion Salt 80G,/groceries/en-IE/products/289081230,€1.10
Pot Noodle Beef And Tomato 90G,/groceries/en-IE/products/260187553,€1.75
Knorr Quick Soup Mushroom 3X64ml,/groceries/en-IE/products/296289971,€1.65
Mcvities Dark Chocolate Digestives 400G,/groceries/en-IE/products/289878702,€2.99
Heinz Cream Of Tomato Soup 400G,/groceries/en-IE/products/258147391,€2.00
Tesco Butter Mintoes 200G,/groceries/en-IE/products/268378378,€0.75
Chef Vinegar Distilled 284Ml,/groceries/en-IE/products/255602393,€1.55
Nandos Medium Peri Peri Sauce 125G,/groceries/en-IE/products/251262345,€2.99
Don Carlos Black Olives 230G,/groceries/en-IE/products/277773841,€1.69
Nescafe Dolce Gusto Flat White Coffee Pods 16 Capsules,/groceries/en-IE/products/301217330,€6.29
Lee Kum Kee Premium Light Soy Sauce 500Ml,/groceries/en-IE/products/276760374,€2.49
Kikkoman Soy Sauce 250Ml,/groceries/en-IE/products/254968773,€3.75
Tabasco Original Red Hot Pepper Sauce 57Ml,/groceries/en-IE/products/254886967,€2.59
Fibre One 90 Calorie Doughnut Chocolate Flavour 4X23g,/groceries/en-IE/products/311221643,€3.99
The Nat/Confco Jelly Snakes 110G,/groceries/en-IE/products/311420494,€1.45
Tesco Hoisin Dipping Sauce 290G,/groceries/en-IE/products/289661241,€1.60
Fulfil Chocolate Hazenut Whip Vitamin Protein Bar 55G,/groceries/en-IE/products/298062147,€2.99
Tesco Chocolatey Biscuit Selection 450G,/groceries/en-IE/products/293369461,€5.10
Blue Dragon Hoisin & Garlic Stir Fry Sauce 120G,/groceries/en-IE/products/308109574,€1.15
Knorr Parsley Sauce 20G,/groceries/en-IE/products/252173973,€0.99
Munchies Pouch Bag 104G,/groceries/en-IE/products/300227135,€2.85
Old Time Irish Coarse Cut Marmalade 454G,/groceries/en-IE/products/255675772,€3.09
Ballymaloe Bolognese Pasta Sauce 400G,/groceries/en-IE/products/303931349,€3.79
Smarties Milk Chocolate Block 90G,/groceries/en-IE/products/308497619,€2.00
Cadbury Dairy Milk Oreo Chocolate Bar 120G,/groceries/en-IE/products/275248124,€2.00
Tesco Roasted Vegetable Cous Cous 110G,/groceries/en-IE/products/264130326,€0.65
Chef Squeezy Ketchup 1Kg,/groceries/en-IE/products/255214731,€4.79
Tesco Meaty Variety Crisps 6X25g,/groceries/en-IE/products/268396241,€1.35
Flahavan's Gluten Free Pure Oats 550G,/groceries/en-IE/products/299624600,€4.39
Dr. Oetker Vanilla Extract 95Ml,/groceries/en-IE/products/297393528,€5.59
Kit Kat 2 Finger Dark Chocolate Biscuits 9 Pack 186.3G,/groceries/en-IE/products/297556849,€2.79
Erin Shepherds Pie Mix 28G,/groceries/en-IE/products/252876366,€1.59
Tesco Tomato & Herb Pizza Sauce 200G,/groceries/en-IE/products/282999958,€1.75
Tesco Thai Green Curry Paste 200G,/groceries/en-IE/products/299624455,€2.05
The Nat/Confco Sour Splash 110G,/groceries/en-IE/products/311275498,€1.45
Knorr Mealmaker Beef Casserol 48G,/groceries/en-IE/products/252176555,€1.59
Askeys Round Icecream Cones 21Pk,/groceries/en-IE/products/255569783,€1.55
Colman's Mint Sauce 165G,/groceries/en-IE/products/296186862,€1.75
Birds Ready To Serve Custard 750G,/groceries/en-IE/products/309745285,€5.00
Pomi Finely Chopped Tomatoes 3X400g,/groceries/en-IE/products/310095286,€3.69
Flahavan's Toasted Nut Granola 400G,/groceries/en-IE/products/293710587,€4.85
Heinz Burger Sauce 220Ml,/groceries/en-IE/products/274233823,€2.29
Cadbury Fry's Chocolate Cream Chocolate Bars Multipack 3 X 49g,/groceries/en-IE/products/287853173,€2.00
Tesco Tomato Puree With Garlic 135G,/groceries/en-IE/products/296901898,€1.40
Tesco Harissa Paste 90G,/groceries/en-IE/products/301554022,€1.75
Rowse Squeezy Clear Honey 340G,/groceries/en-IE/products/255771108,€3.79
Dolmio Bolognese Original Low Fat Pasta Sauce 500G,/groceries/en-IE/products/253538587,€2.40
Tesco High Fibre Bran Cereal 750G,/groceries/en-IE/products/292975608,€1.81
Kallo Organic Vegetable Stock Cubes 66G,/groceries/en-IE/products/251553168,€2.15
Jacobs Ice Wafers 4 Wrapped Packs 60G,/groceries/en-IE/products/309204505,€1.29
Tayto Cheese & Onion Crisps 135G,/groceries/en-IE/products/261240402,€2.80
Tesco Caesar Dressing 250Ml,/groceries/en-IE/products/254109118,€0.75
Stockwell & Co. Sweeteners 850S,/groceries/en-IE/products/301051611,€1.60
Tayto Lentil Chips Sour Cream And Onin Flavoured 6X20g,/groceries/en-IE/products/310665620,€2.90
Pukka Organic Night Time 20 Tea Bags 20G,/groceries/en-IE/products/264766870,€3.55
Kellogg's Frosted Wheats 500G,/groceries/en-IE/products/305957576,€3.30
Tesco Cinnamon Instant Oats Cinnamon Pot 55G,/groceries/en-IE/products/292991427,€0.75
Tesco Bombay Mix 200G,/groceries/en-IE/products/250163971,€1.69
Green & Blacks Organic Dark 70% Chocolate 90G,/groceries/en-IE/products/303670278,€3.00
Walkers Baked Salt & Vinegar Crisps 6 X 22G,/groceries/en-IE/products/311670827,€3.29
Tesco Marrow Fat Peas 300G,/groceries/en-IE/products/254873660,€0.50
Growers Harvestraisins 375G,/groceries/en-IE/products/300823541,€0.89
Snack A Jacks Sour Cream & Chive 5X19g,/groceries/en-IE/products/307358815,€3.29
Tunnocks Milk Chocolate Caramel Wafer 240G,/groceries/en-IE/products/255526609,€2.99
Tayto Hunky Dorys Crinkle Cut Crsps Variety Pack 9X25g,/groceries/en-IE/products/307759502,€4.45
Tesco Dried Sage 12G,/groceries/en-IE/products/268595414,€0.55
Loyd Grossman Tomato & Chilli Pasta Sauce 350G,/groceries/en-IE/products/250742263,€3.50
Knorr Pastaria Pasta Carbonara 155G,/groceries/en-IE/products/312562560,€2.99
Koka Beef Noodles 4 Pack 85G,/groceries/en-IE/products/289862648,€3.99
Old El Paso Crispy Fajita Dinner Kit 555G,/groceries/en-IE/products/263723053,€4.49
John West Tuna Chunks In Spring Water 145G,/groceries/en-IE/products/305983187,€2.79
Mc Donnells Spice Bag Original 12*40G,/groceries/en-IE/products/299963744,€1.45
Fox's Golden Crunch Cream Biscuit Twin Pack 2X200g,/groceries/en-IE/products/310111504,€2.25
Kp Dry Roasted Peanuts 415G,/groceries/en-IE/products/300201298,€5.35
Tesco Free From Chocolate Buttons 25G,/groceries/en-IE/products/282446012,€0.99
Tesco Lemon & Coriander Cous Cous 110G,/groceries/en-IE/products/253748586,€0.65
Tesco Bramley Apple Sauce 270G,/groceries/en-IE/products/257471969,€0.59
Sunny South Peach Slices In Juice 411G,/groceries/en-IE/products/289990853,€1.95
Tesco Finest Kenyan Fair Trade Ground Coffee 227G,/groceries/en-IE/products/278856840,€3.09
Go Tan Coconut Milk 250Ml,/groceries/en-IE/products/311782957,€1.55
Ambrosia Creamed Rice 400G,/groceries/en-IE/products/271241772,€2.45
Tesco Jumbo Roasted Salted Peanuts 200G,/groceries/en-IE/products/297512049,€1.35
Nescafe Gold Cappuccino Decaffeinated Unsweetened 8 Sachets 120G,/groceries/en-IE/products/296142004,€3.00
Nestle Nesquik Cereal 375G,/groceries/en-IE/products/276973594,€4.40
Knorr 8 Zero Salt Chicken Stock Cubes 72G,/groceries/en-IE/products/308082966,€2.29
Tesco Sea Salt & Black Pepper Cashew Nuts 150G,/groceries/en-IE/products/297385285,€2.50
Tesco 8 Plain Tortilla Wraps 320G,/groceries/en-IE/products/292760908,€1.49
Barilla Arrabbiata Pasta Sauce 400G,/groceries/en-IE/products/287041431,€3.09
Tesco Gravy Granules For Beef 500G,/groceries/en-IE/products/255648459,€1.60
Blue Dragon Thai Red Curry Paste 170G,/groceries/en-IE/products/312703187,€2.65
Kikkoman Soy Sauce 150Ml,/groceries/en-IE/products/254968652,€3.39
Propercorn Sweet & Salty Popcorn 6X14g,/groceries/en-IE/products/297511920,€3.59
Barry's Tea Camomile 20'S 35G,/groceries/en-IE/products/274372974,€2.40
Tesco Liquorice Allsorts 250G,/groceries/en-IE/products/256582436,€1.29
Barrys Original 80S 250G,/groceries/en-IE/products/253609521,€3.50
Old Elpaso Thick & Chunky Salsa Mild 226G,/groceries/en-IE/products/258808646,€2.75
Sacla Sun Dried Tom Pesto 190G,/groceries/en-IE/products/256138641,€4.19
Green & Blacks Organic Dark 85% Chocolate 90G,/groceries/en-IE/products/303670376,€3.00
Erin Pepper Sauce 144G,/groceries/en-IE/products/271646005,€2.79
Saxa Coarse Sea Salt 350G,/groceries/en-IE/products/254193744,€2.25
Tesco Sweet Pickled Crinkle Cut Beetroot 340G,/groceries/en-IE/products/254885473,€1.10
Flahavans Microwave Quick Oats Original 44G,/groceries/en-IE/products/256141204,€1.09
Paxo Sage & Onion Stuffing Mix 170G,/groceries/en-IE/products/299667778,€3.15
Pataks Tikka Masala Paste Medium 283G,/groceries/en-IE/products/252355211,€4.25
Tesco Pitted Green Olives With Red Peppers,/groceries/en-IE/products/293425320,€1.30
Tesco Greek Extra Virgin Olive Oil 500Ml,/groceries/en-IE/products/259074601,€4.69
John West Tuna Chilli & Garlic Infusions 80G,/groceries/en-IE/products/277884053,€2.49
Tesco Finest Medium Cut Tangy Bitter Orange Marmalade 320G,/groceries/en-IE/products/311448867,€2.29
Odlums Mini Mallows Pink And White 125G,/groceries/en-IE/products/307754006,€2.59
Tesco Free From Branflakes 300G,/groceries/en-IE/products/300916564,€2.50
Tesco Peanut Munch Bar 6 Pack 192G,/groceries/en-IE/products/255526391,€1.35
Heinz Tomato Ketchup 50% Less Salt And Sugar 625G,/groceries/en-IE/products/300793598,€5.00
Bear Yoyo Mango 9Pack 180G,/groceries/en-IE/products/293425061,€5.00
Cracottes Original 250G,/groceries/en-IE/products/253702462,€4.10
Cadbury Crunchy Melts Chocolate Centre 156G,/groceries/en-IE/products/297544593,€2.50
Carrs Table Water Biscuits 200G,/groceries/en-IE/products/254925070,€2.99
Tassimo L' Or. Xl Classique 16 Coffee Pods,/groceries/en-IE/products/295543925,€7.55
Ballymaloehidden Vegetable Pasta Sauce 400G,/groceries/en-IE/products/305868508,€3.79
Sharwoods Green Label Mango Chutney 227G,/groceries/en-IE/products/254865566,€3.55
Heinz Cream Of Tomato Soup 4 X 400G,/groceries/en-IE/products/258156783,€4.99
Ms Molly's Milk Chocolate Bar 100G,/groceries/en-IE/products/300795072,€0.77
Cadbury Highlights Milk Stickpack11g,/groceries/en-IE/products/273566384,€0.59
Tesco Unsalted Mixed Nuts & Raisins 500G,/groceries/en-IE/products/250218366,€4.00
